Code,Name,Country,Exchange,Currency,Type,Isin
VSAGX,SMALL CAP AGGRESSIVE GROWTH FUND SMALL CAP AGGRESSIVE GROWTH FUND,USA,NMFQS,USD,FUND,US91915R6403
VSAI,VERSES AI Inc. Common Stock,USA,NASDAQ,USD,Common Stock,
VSAR,Versartis Inc,USA,NASDAQ,USD,Common Stock,US92529L1026
VSB,VANTAGESOUTH BANCSHARES INC.,USA,NYSE,USD,Common Stock,
VSBGD,VSBLTY Groupe Technologies Corp.,USA,OTCQB,USD,Common Stock,
VSBMX,VANGUARD STRUCTURED BROAD MARKET INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,
VSBN,VSB Bancorp Inc,USA,OTCQX,USD,Common Stock,
VSBPX,VANGUARD STRUCTURED BROAD MARKET INSTITUTIONAL PLUS SHARES,USA,NMFQS,USD,FUND,
VSCFF,Viscofan S.A,USA,PINK,USD,Common Stock,
VSCFX,VOYA SECURITIZED CREDIT FUND CLASS P,USA,NMFQS,USD,FUND,US92913M7570
VSCN,Visual Sciences Inc,USA,NASDAQ,USD,Common Stock,
VSCO-W,VSCO-W,USA,NYSE,USD,Common Stock,
VSCO-WI,Victoria's Secret & Co.,USA,NYSE,USD,Common Stock,
VSCP,VirtualScopics Inc,USA,NASDAQ,USD,Common Stock,
VSCZX,Voya Multi-Manager International Small Cap Fund Class P3,USA,NMFQS,USD,FUND,US92913W3916
VSDIX,ADVANTUS STRATEGIC DIVIDEND INCOME FUND INSTITUTIONAL CLASS SHARES,USA,NMFQS,USD,FUND,US56166Y7765
VSEA,Varian Semiconductor Equipment Associates Inc,USA,NASDAQ,USD,Common Stock,
VSEIF,Venture Seismic Ltd,USA,NASDAQ,USD,Common Stock,
VSEMX,VANGUARD EXTENDED MARKET INDEX FUND INSTITUTIONAL SELECT SHARES,USA,NMFQS,USD,FUND,US9229083228
VSFFF,VSFFF,USA,OTCGREY,USD,Common Stock,
VSGEX,Virtus SGA International Growth C,USA,NMFQS,USD,Mutual Fund,
VSGNX,VANGUARD S&P SMALL-CAP 600 GROWTH INDEX FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,
VSGRX,VOYA SMID CAP GROWTH FUND CLASS R6,USA,NMFQS,USD,FUND,
VSGXX,VSGXX,USA,NMFQS,USD,Mutual Fund,
VSHBX,Virtus Stone Harbor Emerging Markets Debt Allocation Fund Class A,USA,NMFQS,USD,Mutual Fund,
VSHC,Movement Industries Corporation,USA,PINK,USD,Common Stock,
VSHDX,Virtus Stone Harbor High Yield Bond Fund Class A,USA,NMFQS,USD,Mutual Fund,
VSHFX,Virtus Stone Harbor Strategic Income Fund Class A,USA,NMFQS,USD,Mutual Fund,
VSHP,Vitaminshoppe Com Inc,USA,NASDAQ,USD,Common Stock,
VSI,Vitamin Shoppe Inc,USA,NYSE,USD,Common Stock,US92849E1010
VSIFX,VICTORY SELECT FUND CLASS I,USA,NMFQS,USD,FUND,
VSIO,Visio Corp,USA,NASDAQ,USD,Common Stock,
VSIOX,Voya Strategic Income Opportunities Fund Class P3,USA,NMFQS,USD,FUND,US92913L3877
VSITX,JPMORGAN INTERMEDIATE TAX FREE BOND FUND SELECT CLASS,USA,NMFQS,USD,FUND,
VSL,Volshares Large Cap ETF,USA,NYSE ARCA,USD,ETF,US26922A4958
VSLBX,Invesco Senior Loan Fund Class B,USA,NMFQS,USD,FUND,
VSLIX,STRUCTURED LARGE-CAP EQUITY FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,
VSLPX,STRUCTURED LARGE-CAP EQUITY FUND INSTITUTIONAL PLUS SHARES,USA,NMFQS,USD,FUND,
VSLR,Vivint Solar Inc,USA,NYSE,USD,Common Stock,US92854Q1067
VSM,Versum Materials Inc,USA,NYSE,USD,Common Stock,US92532W1036
VSMBX,INVESCO SMALL CAP VALUE FUND CLASS B,USA,NMFQS,USD,FUND,
VSMDX,VOYA SMID CAP GROWTH FUND CLASS I,USA,NMFQS,USD,FUND,
VSMRX,Voya Small Company Fund Class R,USA,NMFQS,USD,FUND,
VSNA,Visionamerica Inc,USA,NASDAQ,USD,Common Stock,
VSNDF,Vastned Retail N.V,USA,OTCGREY,USD,Common Stock,
VSNT_old,Versant Corp,USA,NASDAQ,USD,Common Stock,
VSNTV,"Versant Media Group, Inc.",USA,NASDAQ,USD,Common Stock,
VSNX,Visionics Corp,USA,NASDAQ,USD,Common Stock,
VSOPX,VOYA SMALLCAP OPPORTUNITIES FUND CLASS P3,USA,NMFQS,USD,FUND,US92913K3555
VSPC,Viaspace Inc,USA,PINK,USD,Common Stock,US92554W1062
VSPIF,VSPIF,USA,OTCGREY,USD,Common Stock,
VSPIX,VICTORY SPECIAL VALUE FUND CLASS I,USA,NMFQS,USD,FUND,US92646A8238
VSPR,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock,
VSPRU,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock,US92538T2033
VSPRW,Vesper Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock,
VSPTX,VOYA SOLUTION 2060 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,US92914L2878
VSPY,VectorShares Min Vol ETF,USA,NYSE ARCA,USD,ETF,
VSQAX,Invesco Global Respons Equity Fund Cl A,USA,NMFQS,USD,FUND,US00889A6082
VSQCX,Invesco Global Respons Equity Fund Cl C,USA,NMFQS,USD,FUND,US00889A7072
VSQFX,Invesco Global Respons Equity Fund Cl R5,USA,NMFQS,USD,FUND,US00889A8716
VSQRX,Invesco Global Respons Equity Fund Cl R,USA,NMFQS,USD,FUND,US00889A8062
VSQSX,Invesco Global Respons Equity Fund Cl R6,USA,NMFQS,USD,FUND,US00889A8633
VSQTX,Voya Solution 2065 Portfolio Class T,USA,NMFQS,USD,FUND,
VSQYX,Invesco Global Respons Equity Fund Cl Y,USA,NMFQS,USD,FUND,US00889A8898
VSR,Versar Inc,USA,NYSE,USD,Common Stock,
VSRI,Versar Inc,USA,PINK,USD,Common Stock,
VSRV,VoiceServe Inc,USA,OTCCE,USD,Common Stock,
VSSBX,JPMORGAN SMALL CAP CORE FUND CLASS A,USA,NMFQS,USD,FUND,US48127B8054
VSSCX,JPMORGAN SMALL CAP CORE FUND CLASS R5,USA,NMFQS,USD,FUND,US4812A12337
VSSGX,SMALL-MID GROWTH FUND SMALL-MID GROWTH FUND,USA,NMFQS,USD,FUND,US91915R6247
VSSLX,JPMORGAN SMALL CAP CORE FUND CLASS R6,USA,NMFQS,USD,FUND,US48127B8708
VSSRX,JPMORGAN SMALL CAP CORE FUND CLASS C,USA,NMFQS,USD,FUND,US48127B8880
VSSWX,JPMORGAN SMALL CAP CORE FUND CLASS I,USA,NMFQS,USD,FUND,US48127B3915
VSSYW,Versus Systems Inc,USA,NASDAQ,USD,Common Stock,CA92535P1475
VST-WS-A,Vistra Energy Corp. Warrants to purchase Common Stock (Expirig February 2 2024),USA,NYSE,USD,Common Stock,
VST1,Vanstar Corp,USA,NYSE,USD,Common Stock,
VSTA,Vasta Platform Ltd,USA,NASDAQ,USD,Common Stock,KYG9440A1094
VSTA1,Vistacare Inc,USA,NASDAQ,USD,Common Stock,
VSTE,Vast Renewables Limited Ordinary Shares,USA,NASDAQ,USD,Common Stock,AU0000288284
VSTEW,Vast Renewables Limited Warrants,USA,NASDAQ,USD,Common Stock,AU0000288292
VSTH,Vitalstream Holdings Inc,USA,NASDAQ,USD,Common Stock,
VSTHF,VST Holdings Ltd,USA,OTCGREY,USD,Common Stock,
VSTHY,VSTECS Holdings Limited,USA,PINK,USD,Common Stock,
VSTI,Costar Technologies Inc,USA,PINK,USD,Common Stock,
VSTN,Vestin Group Inc,USA,NASDAQ,USD,Common Stock,
VSTN1,Vistana Inc,USA,NASDAQ,USD,Common Stock,
VSTNQ,Visteon Corp,USA,NYSE,USD,Common Stock,
VSTO,Vista Outdoor Inc,USA,NYSE,USD,Common Stock,US9283771007
VSTPX,Voya Strategic Income Opportunities Fund Class P,USA,NMFQS,USD,FUND,US92913L3950
VSTR,ValueSetters Inc,USA,PINK,USD,Common Stock,US9199101091
VSTR1,Voicestream Wireless Corp,USA,NASDAQ,USD,Common Stock,
VSTRD,Netcapital Inc,USA,PINK,USD,Common Stock,
VSTS-WI,Aramark Uniform & Career Apparel LLC,USA,NYSE,USD,Common Stock,
VSTUX,Voya Short Term Bond Fund Class P2,USA,NMFQS,USD,FUND,US92913L3125
VSTWF,Vast Renewables Limited,USA,OTCMKTS,USD,Common Stock,
VSTY,Varsity Group Inc,USA,NASDAQ,USD,Common Stock,
VSUL,Visualant Incorporated,USA,OTCMKTS,USD,Common Stock,
VSUNQ,Verasun Energy Corp,USA,NYSE,USD,Common Stock,
VSVCX,VICTORY SPECIAL VALUE FUND CLASS C,USA,NMFQS,USD,FUND,US9264641161
VSVGX,VICTORY SPECIAL VALUE FUND CLASS R,USA,NMFQS,USD,FUND,US9264642649
VSVYX,VICTORY SPECIAL VALUE FUND CLASS Y,USA,NMFQS,USD,FUND,US92646A5671
VSXFX,VANGUARD INSTITUTIONAL TARGET RETIREMENT 2065 FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,US92202E6721
VSYM,View Systems Inc,USA,OTCCE,USD,Common Stock,US9267062019
VSYS,Viscount Systems Inc,USA,PINK,USD,Common Stock,US92829M1071
VSZAX,VOYA INDEX SOLUTION 2020 PORTFOLIO CLASS Z,USA,NMFQS,USD,FUND,US92914J5222
VSZBX,VOYA INDEX SOLUTION 2025 PORTFOLIO CLASS Z,USA,NMFQS,USD,FUND,US92914J5149
VTA,Invesco Dynamic Credit Opportunities Fund,USA,NYSE,USD,FUND,US46132R1041
VTAE,Vitae Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,
VTAIQ,Vesta Insurance Group Inc,USA,OTCMKTS,USD,Common Stock,
VTAL,Vital Images Inc,USA,NASDAQ,USD,Common Stock,
VTAQ,Ventoux CCM Acquisition Corp,USA,NASDAQ,USD,Common Stock,US92280L1017
VTAQR,Ventoux CCM Acquisition Corp,USA,NASDAQ,USD,Common Stock,
VTAQU,Ventoux Ccm Acquisition Corp,USA,NASDAQ,USD,Common Stock,US92280L2007
VTAQW,Ventoux CCM Acquisition Corp,USA,NASDAQ,USD,Common Stock,
VTATX,VIRTUS DFA 2045 TARGET DATE RETIREMENT INCOME FUND CLASS A,USA,NMFQS,USD,FUND,
VTCCF,Voltaic Minerals Corp,USA,PINK,USD,Common Stock,
VTCH,Vitech America Inc,USA,NASDAQ,USD,Common Stock,
VTDAX,VIRTUS DFA 2050 TARGET DATE RETIREMENT INCOME FUND CLASS A,USA,NMFQS,USD,FUND,
VTDIX,VIRTUS DFA 2035 TARGET DATE RETIREMENT INCOME FUND CLASS I,USA,NMFQS,USD,FUND,
VTDRX,VIRTUS DFA 2045 TARGET DATE RETIREMENT INCOME FUND CLASS R6,USA,NMFQS,USD,FUND,
VTEBX,VANGUARD TAX-EXEMPT BOND INDEX FUND INVESTOR SHARES,USA,NMFQS,USD,FUND,
VTEC_old,VALTECH SE,USA,BATS,USD,Common Stock,US9220216058
VTECD,Vortex Energy Corp.,USA,OTCQB,USD,Common Stock,
VTEIX,VONTOBEL GLOBAL EQUITY INSTITUTIONAL FUND CLASS I,USA,NMFQS,USD,FUND,US00770G6641
VTEK,Vodavi Technology Inc,USA,NASDAQ,USD,Common Stock,
VTENX,VANGUARD TARGET RETIREMENT 2010 FUND INVESTOR SHARES,USA,NMFQS,USD,FUND,
VTEQ,VeriTeQ Corporation,USA,PINK,USD,Common Stock,US25383A2006
VTEX_old,VTEX,USA,NASDAQ,USD,Common Stock,
VTEXD,Venturex Resources Ltd (Australia),USA,PINK,USD,Common Stock,
VTG_old,Vanguard Malvern Funds,USA,AMEX,USD,Common Stock,
VTGFF,VTGFF,USA,PINK,USD,Common Stock,
VTGGF,Vantage Drilling International,USA,OTCMKTS,USD,Common Stock,
VTGIX,VONTOBEL GLOBAL EMERGING MARKETS EQUITY INSTITUTIONAL FUND CLASS I,USA,NMFQS,USD,FUND,
VTIDX,VIRTUS DFA 2045 TARGET DATE RETIREMENT INCOME FUND CLASS I,USA,NMFQS,USD,FUND,
VTIEX,Vanguard Total International Bond II Index Fund Admiral Shares,USA,NMFQS,USD,FUND,
VTIFF,VALDOR TECHNOLOGY,USA,PINK,USD,Common Stock,
VTIQ,VectoIQ Acquisition II Corp,USA,NASDAQ,USD,Common Stock,US92244F1093
VTIQ_old,VectoIQ Acquisition Corp,USA,NASDAQ,USD,Common Stock,
VTIQU,VectoIQ Acquisition II Corp,USA,NASDAQ,USD,Common Stock,US92244F2083
VTIQU_old,VectoIQ Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,
VTIQW,VectoIQ Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,
VTIRX,VIRTUS DFA 2050 TARGET DATE RETIREMENT INCOME FUND CLASS I,USA,NMFQS,USD,FUND,
VTITX,VIRTUS DFA 2055 TARGET DATE RETIREMENT INCOME FUND CLASS I,USA,NMFQS,USD,FUND,
VTIV,Inventiv Health Inc,USA,NASDAQ,USD,Common Stock,
VTIXX,VTIXX,USA,NMFQS,USD,FUND,
VTJ,Invesco Van Kampen Trust for Investment Grade New Jersey Municipals,USA,NYSE,USD,Common Stock,
VTL,Vital Therapies Inc,USA,NASDAQ,USD,Common Stock,US92847R1041
VTLE,Vital Energy Inc.,USA,NYSE,USD,Common Stock,US5168062058
VTLR,VirtualArmour International Inc,USA,PINK,USD,Common Stock,US68042X1046
VTMC,Valentine Mark Corporation,USA,PINK,USD,Common Stock,
VTMEF,Vietnam Enterprise Investments Limited,USA,PINK,USD,ETF,
VTMXD,VTMXD,USA,PINK,USD,Common Stock,
VTMXX,JPMorgan Trust I - JPMorgan Tax Free Money Market Fund,USA,NMFQS,USD,FUND,
VTNC,Vitran Corp Inc,USA,NASDAQ,USD,Common Stock,
VTNIF,Vietnam Infrastrctr Ltd,USA,OTCMKTS,USD,ETF,
VTNL,Vet Online Supply Inc,USA,PINK,USD,Common Stock,
VTNLD,Vet Online Supply Inc,USA,PINK,USD,Common Stock,
VTNMF,Vietnam Manufacturing and Export Processing (Holdings) Limited,USA,OTCMKTS,USD,ETF,
VTNR,Vertex Energy Inc,USA,NASDAQ,USD,Common Stock,US92534K1079
VTNRQ,"Vertex Energy, Inc.",USA,NASDAQ,USD,Common Stock,
VTNXX,Goldman Sachs Trust - Goldman Sachs Financial Square Prime Obligations Fund,USA,NMFQS,USD,FUND,
VTPI,VTPI,USA,OTCBB,USD,Common Stock,
VTPRX,VOYA GLOBAL TARGET PAYMENT FUND CLASS R6,USA,NMFQS,USD,FUND,
VTRAX,VIRTUS DFA 2055 TARGET DATE RETIREMENT INCOME FUND CLASS A,USA,NMFQS,USD,FUND,
VTRBX,VOYA TARGET RETIREMENT 2020 FUND CLASS R6,USA,NMFQS,USD,FUND,
VTRCX,VOYA TARGET RETIREMENT 2025 FUND CLASS A,USA,NMFQS,USD,FUND,US92913M6663
VTRDX,VOYA TARGET RETIREMENT 2025 FUND CLASS R6,USA,NMFQS,USD,FUND,US92913M6580
VTRLX,VANGUARD INSTITUTIONAL TARGET RETIREMENT 2050 FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,US92202E7307
VTRLY,Vitrolife AB (publ),USA,PINK,USD,Common Stock,
VTRN,VictoryShares Top Veteran Employers ETF,USA,NASDAQ,USD,ETF,
VTRO1,Vertro Inc,USA,NASDAQ,USD,Common Stock,
VTRSV,Viatris Inc,USA,NASDAQ,USD,Common Stock,
VTRTX,VIRTUS DFA 2050 TARGET DATE RETIREMENT INCOME FUND CLASS R6,USA,NMFQS,USD,FUND,
VTRU,Vitru Ltd,USA,NASDAQ,USD,Common Stock,KYG9440D1034
VTS_old,Veritas Dgc Inc,USA,NYSE,USD,Common Stock,
VTSCF,Vitesco Technologies Group Aktiengesellschaft,USA,PINK,USD,Common Stock,
VTSCY,Vitesco Technologies Group Aktiengesellschaft,USA,PINK,USD,Common Stock,
VTSID,VirTra Inc,USA,OTCMKTS,USD,Common Stock,
VTSS,Vitesse Semiconductor Corp,USA,NASDAQ,USD,Common Stock,
VTTAX,VIRTUS DFA 2060 TARGET DATE RETIREMENT INCOME FUND CLASS A,USA,NMFQS,USD,FUND,
VTTCD,Vatic Ventures Corp,USA,PINK,USD,Common Stock,
VTTCF,Vatic Ventures Corp,USA,PINK,USD,Common Stock,
VTTH,Vast Solutions Inc,USA,PINK,USD,Common Stock,US92237T3068
VTTI,VTTI Energy Partners LP,USA,NYSE,USD,Common Stock,
VTTIX,VIRTUS DFA 2060 TARGET DATE RETIREMENT INCOME FUND CLASS I,USA,NMFQS,USD,FUND,
VTTRX,VIRTUS DFA 2060 TARGET DATE RETIREMENT INCOME FUND CLASS R6,USA,NMFQS,USD,FUND,
VTTWX,VANGUARD INSTITUTIONAL TARGET RETIREMENT 2030 FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,US92202E7711
VTUIX,VONTOBEL U.S. EQUITY INSTITUTIONAL FUND CLASS I SHARES,USA,NMFQS,USD,FUND,US00791R7807
VTWSX,VANGUARD TOTAL WORLD STOCK INDEX FUND INVESTOR SHARES,USA,NMFQS,USD,FUND,US9220427671
VTX,Vertex Communications Corp,USA,NASDAQ,USD,Common Stock,
VTXVX,VANGUARD TARGET RETIREMENT 2015 FUND INVESTOR SHARES,USA,NMFQS,USD,FUND,US92202E3009
VTXX,VTXX,USA,OTCBB,USD,Common Stock,
VTY,Vistry Group PLC,USA,US,USD,Common Stock,
VTYB,The Victory Bancorp Inc,USA,OTCQX,USD,Common Stock,US92644G1031
VTYMF,VTYMF,USA,OTCGREY,USD,Common Stock,
VTYX,Ventyx Biosciences Inc,USA,NASDAQ,USD,Common Stock,US92332V1070
VUAL,Visual Industries Inc,USA,OTCBB,USD,Common Stock,
VUKEF,Vanguard Funds Public Limited Company - Vanguard FTSE 100 UCITS ETF,USA,PINK,USD,ETF,
VUME,VuMee Inc,USA,PINK,USD,Common Stock,
VUN,VUN,USA,US,USD,Common Stock,
VUOC,Vu1 Corporation,USA,PINK,USD,Common Stock,
VUPDA,Video Update Inc,USA,NASDAQ,USD,Common Stock,
VUPPF,VP Bank AG,USA,PINK,USD,Common Stock,
VUSA,Value America Inc,USA,NASDAQ,USD,Common Stock,
VUSBX,INVESCO QUALITY INCOME FUND CLASS B,USA,NMFQS,USD,FUND,
VUVLX,VANGUARD U.S. VALUE FUND INVESTOR SHARES,USA,NMFQS,USD,FUND,US9220202017
VVC,Vectren Corporation,USA,NYSE,USD,Common Stock,US92240G1013
VVCIF,VIVO Cannabis Inc,USA,OTCQB,USD,Common Stock,
VVDB,ViaVid Broadcasting Inc,USA,OTCCE,USD,Common Stock,
VVDL,Vivid Learning Systems Inc,USA,PINK,USD,Common Stock,
VVI,Viad Corp,USA,NYSE,USD,Common Stock,US92552R4065
VVID,Vivid Technologies Inc,USA,NASDAQ,USD,Common Stock,
VVIL,Vivial Inc,USA,OTCGREY,USD,Common Stock,
VVIT,Vista International Technologies Inc,USA,OTCBB,USD,Common Stock,US9283662024
VVIVD,EarthRenew Inc,USA,OTCGREY,USD,Common Stock,
VVJHX,VVJHX,USA,NMFQS,USD,Mutual Fund,
VVJIX,VVJIX,USA,NMFQS,USD,Mutual Fund,
VVJJX,VVJJX,USA,NMFQS,USD,Mutual Fund,
VVJSF,Via Varejo SA Share Depositary Certificate Representatation One Com Sh (& Two Com Pfd),USA,OTCMKTS,USD,Common Stock,
VVMIX,ADVANTUS DYNAMIC MANAGED VOLATILITY FUND INSTITUTIONAL CLASS SHARES,USA,NMFQS,USD,FUND,US46143U7735
VVNT,Vivint Smart Home,USA,NYSE,USD,Common Stock,US9285421098
VVNT-WS,VVNT-WS,USA,NYSE,USD,Common Stock,
VVOBX,INVESCO VALUE OPPORTUNITIES FUND CLASS B,USA,NMFQS,USD,FUND,
VVSMF,Vaneck Vectors Ucits Etfs Plc - Vaneck Vectors Semiconductor Ucits Etf,USA,OTCGREY,USD,ETF,
VVUS,VIVUS Inc,USA,NASDAQ,USD,Common Stock,US9285513084
VVUSQ,VIVUS Inc,USA,PINK,USD,Common Stock,
VVVFF,Versatile  Systems Inc,USA,OTCMKTS,USD,Common Stock,
VVVI,V3 Semiconductor Inc,USA,PINK,USD,Common Stock,
VVVV,Viasource Communications Inc,USA,NASDAQ,USD,Common Stock,
VW,VW CREDIT INC,USA,US,USD,Common Stock,
VWE,Vintage Wine Estates Inc,USA,NASDAQ,USD,Common Stock,US92747V1061
VWESQ,"Vintage Wine Estates, Inc.",USA,PINK,USD,Common Stock,
VWEWQ,"Vintage Wine Estates, Inc.",USA,PINK,USD,Common Stock,
VWEWW,Vintage Wine Estates Inc. Warrants,USA,NASDAQ,USD,Common Stock,
VWI,Advisor Managed Portfolios,USA,NYSE ARCA,USD,ETF,
VWIIX,VIRTUS INTERNATIONAL WEALTH MASTERS FUND CLASS I,USA,NMFQS,USD,FUND,
VWIN,VW Win Century Inc,USA,PINK,USD,Common Stock,
VWMAX,VIRTUS WEALTH MASTERS FUND CLASS A,USA,NMFQS,USD,FUND,US92828W8174
VWMCX,VIRTUS WEALTH MASTERS FUND CLASS C,USA,NMFQS,USD,FUND,US92828W7911
VWMIX,VIRTUS WEALTH MASTERS FUND CLASS I,USA,NMFQS,USD,FUND,US92828W7838
VWR,VWR Corp,USA,NASDAQ,USD,Common Stock,
VWRX,Vwr Scientific Products Corp,USA,NASDAQ,USD,Common Stock,
VWS,Vestas Wind Systems A/S,USA,NYSE,USD,Common Stock,DK0010268606
VWTR,Vidler Water Resources Inc,USA,NASDAQ,USD,Common Stock,US92660E1073
VWTYX,Tomorrow's Scholar College Savings Plan - ING Small Cap Opportunities Fund,USA,NMFQS,USD,Mutual Fund,
VWTZX,Tomorrow's Scholar College Savings Plan - ING Small Cap Opportunities Fund,USA,NMFQS,USD,Mutual Fund,
VWWGX,VWWGX,USA,NMFQS,USD,Mutual Fund,
VWWHX,VWWHX,USA,NMFQS,USD,Mutual Fund,
VWWIX,VWWIX,USA,NMFQS,USD,Mutual Fund,
VWWPX,VWWPX,USA,NMFQS,USD,Mutual Fund,
VWWQX,VWWQX,USA,NMFQS,USD,Mutual Fund,
VWWRX,VWWRX,USA,NMFQS,USD,Mutual Fund,
VWXTX,Tomorrow's Scholar College Savings Plan - ING Small Cap Opportunities Fund,USA,NMFQS,USD,Mutual Fund,
VX,Vialog Corp,USA,NASDAQ,USD,Common Stock,
VXDN,AccuShares Commodities Trust I AccuShares Spot CBOE VIX Down Shs,USA,NASDAQ,USD,ETF,
VXEL,Vitaxel Group Ltd,USA,OTCQB,USD,Common Stock,US92849Y2063
VXELD,HWGC Holdings Limited,USA,OTCQB,USD,Common Stock,
VXLLD,Vaxil Bio Ltd.,USA,PINK,USD,Common Stock,
VXPXX,JPMorgan Tax-Free Money Market Fund Premier Class,USA,NMFQS,USD,FUND,
VXSYF,ViXS Systems Inc. ,USA,PINK,USD,Common Stock,
VXTRF,Voxtur Analytics Corp,USA,OTCQB,USD,Common Stock,CA9290821052
VXUP,AccuShares Spot CBOE VIX Up Shares,USA,NASDAQ,USD,ETF,
VXXB,iPath Series B S&P 500 VIX Short-Term Futures ETN,USA,BATS,USD,ETF,US06746P6218
VXZB,iPath Series B S&P 500 VIX Mid-Term Futures ETN,USA,BATS,USD,ETF,
VYBE,Limitless X Holdings Inc.,USA,OTCQB,USD,Common Stock,
VYBED,Limitless X Holdings Inc.,USA,OTCQB,USD,Common Stock,
VYCDX,VYCDX,USA,NMFQS,USD,FUND,
VYCEX,Voya Corporate Leaders 100 Fund Class P3,USA,NMFQS,USD,FUND,US92913K2565
VYFC,Valley Financial Corp. Virginia,USA,NASDAQ,USD,Common Stock,
VYGG,Vy Global Growth,USA,NYSE,USD,Common Stock,KYG9444H1002
VYGG-U,VYGG-U,USA,NYSE,USD,Common Stock,
VYGG-WS,VYGG-WS,USA,NYSE,USD,Common Stock,
VYGMX,VYGMX,USA,NMFQS,USD,FUND,
VYGPF,Carta Holdings Inc,USA,PINK,USD,Common Stock,
VYGQX,Voya Global Diversified Payment Fund Class A,USA,NMFQS,USD,FUND,US92914A4638
VYGRX,Voya Global Diversified Payment Fund Class C,USA,NMFQS,USD,FUND,US92914A4554
VYGSX,Voya Global Diversified Payment Fund Class I,USA,NMFQS,USD,FUND,US92914A4489
VYGTX,Voya Global Diversified Payment Fund Class R,USA,NMFQS,USD,FUND,US92914A4307
VYGUX,Voya Global Diversified Payment Fund Class R6,USA,NMFQS,USD,FUND,US92914A4224
VYGVF,Voyager Digital Canada Ltd,USA,OTCQX,USD,Common Stock,CA92919V1085
VYGWX,Voya Global Diversified Payment Fund Class W,USA,NMFQS,USD,FUND,US92914A3986
VYMTX,VYMTX,USA,NMFQS,USD,FUND,
VYMUX,Voya Mid Cap Research Enhanced Index Fund Class P3,USA,NMFQS,USD,FUND,US92918A5011
VYNT,Vyant Bio Inc,USA,PINK,USD,Common Stock,US92942V1098
VYON,Viyya Technologies Inc,USA,PINK,USD,Common Stock,
VYOND,Viyya Technologies Inc,USA,PINK,USD,Common Stock,
VYRNX,Voya Solution Moderately Conservative Po,USA,NMFQS,USD,FUND,US92914L1706
VYSBX,VYSBX,USA,NMFQS,USD,FUND,
VYSCX,Voya Small Company Fund Class P3,USA,NMFQS,USD,FUND,US92918A8403
VYSI,Vysis Inc,USA,NASDAQ,USD,Common Stock,
VYSTD,Vystar Corporation,USA,PINK,USD,Common Stock,
VYTL,Viatel Inc,USA,NASDAQ,USD,Common Stock,
VYTPF,Vinythai Public Company Limited,USA,OTCGREY,USD,Common Stock,
VYYO,Vyyo Inc,USA,NASDAQ,USD,Common Stock,
VZA,Verizon Communications 5.9% 15 Feb 2054,USA,NYSE,USD,Common Stock,US92343V3024
VZHGF,VZ Holding AG,USA,PINK,USD,Common Stock,
VZIL,Vzillion Inc,USA,OTCMKTS,USD,Common Stock,
VZIO,Vizio Holding Corp,USA,NYSE,USD,Common Stock,US92858V1017
VZMAX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS A,USA,NMFQS,USD,FUND,
VZMCX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS C,USA,NMFQS,USD,FUND,
VZMFX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS R5,USA,NMFQS,USD,FUND,
VZMRX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS R,USA,NMFQS,USD,FUND,
VZMSX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS R6,USA,NMFQS,USD,FUND,
VZMYX,INVESCO MACRO INTERNATIONAL EQUITY FUND CLASS Y,USA,NMFQS,USD,FUND,
WAAAX,WILMINGTON STRATEGIC ALLOCATION AGGRESSIVE FUND CLASS A SHARES,USA,NMFQS,USD,FUND,
WAABX,WADDELL & REED ADVISORS ACCUMULATIVE FUND CLASS B,USA,NMFQS,USD,FUND,
WAACX,WADDELL & REED ADVISORS ACCUMULATIVE FUND CLASS C,USA,NMFQS,USD,FUND,
WAAFX,InvestEd 10 Portfolio,USA,NMFQS,USD,FUND,
WAAGX,InvestEd 30 Portfolio,USA,NMFQS,USD,FUND,
WAAHX,InvestEd 50 Portfolio,USA,NMFQS,USD,FUND,
WAAIX,WILMINGTON STRATEGIC ALLOCATION AGGRESSIVE FUND CLASS I SHARES,USA,NMFQS,USD,FUND,
WAAJX,InvestEd 80 Portfolio,USA,NMFQS,USD,FUND,
WAAS,AquaVenture Holdings Limited,USA,NYSE,USD,Common Stock,USG0443N1075
WAAYX,WADDELL & REED ADVISORS ACCUMULATIVE FUND CLASS Y,USA,NMFQS,USD,FUND,
